episode,scores,steps
1576,100,402848
1577,-10,403348
1578,-10,403794
1579,-10,404192
1580,-10,404392
1581,-10,404892
1582,-10,405206
1583,-10,405602
1584,100,405724
1585,-10,406078
1586,-10,406416
1587,-10,406916
1588,-10,406977
1589,-10,407477
1590,100,407554
1591,100,407844
1592,-10,408344
1593,-10,408844
1594,-10,409188
1595,-10,409688
1596,-10,410188
1597,-10,410512
1598,100,410791
1599,-10,411291
1600,-10,411791
1601,-10,411851
1602,100,411891
1603,-10,412391
1604,-10,412646
1605,-10,412736
1606,-10,413225
1607,-10,413725
1608,-10,414225
1609,-10,414415
1610,-10,414813
1611,-10,415313
1612,100,415423
1613,-10,415912
1614,-10,416412
1615,100,416822
1616,-10,417281
1617,-10,417781
1618,-10,418281
1619,100,418308
1620,-10,418808
1621,-10,418982
1622,100,419071
1623,-10,419571
1624,100,420026
1625,-10,420415
1626,-10,420509
1627,-10,420584
1628,-10,421084
1629,100,421581
1630,-10,422081
1631,-10,422334
1632,100,422440
1633,-10,422940
1634,-10,423440
1635,-10,423940
1636,-10,424440
1637,-10,424940
1638,-10,425010
1639,100,425096
1640,-10,425596
1641,-10,425746
1642,-10,426160
1643,-10,426229
1644,-10,426592
1645,-10,426776
1646,-10,427276
1647,-10,427375
1648,-10,427875
1649,-10,428375
1650,-10,428673
1651,-10,429173
1652,100,429607
1653,100,429681
1654,100,429724
1655,-10,430224
1656,-10,430707
1657,-10,430867
1658,-10,430921
1659,-10,431421
1660,-10,431921
1661,100,432189
1662,-10,432660
1663,-10,433100
1664,-10,433526
1665,-10,434020
1666,-10,434520
1667,-10,434709
1668,-10,435209
1669,-10,435642
1670,-10,436142
1671,-10,436642
1672,-10,437014
1673,-10,437412
1674,-10,437615
1675,-10,437957
1676,100,437977
1677,-10,438477
1678,-10,438977
1679,-10,439291
1680,-10,439791
1681,-10,440044
1682,-10,440430
1683,-10,440694
1684,-10,441194
1685,-10,441694
1686,-10,442047
1687,100,442081
1688,-10,442354
1689,100,442709
1690,-10,442838
1691,-10,442947
1692,100,443287
1693,100,443316
1694,-10,443816
1695,-10,444316
1696,-10,444816
1697,-10,444870
1698,-10,445369
1699,-10,445869
1700,100,445895
1701,100,446240
1702,100,446286
1703,-10,446786
1704,100,446865
1705,-10,447023
1706,-10,447523
1707,100,447558
1708,-10,447806
1709,-10,447888
1710,-10,448388
1711,-10,448741
1712,100,448848
1713,-10,449348
1714,-10,449816
1715,-10,450316
1716,-10,450645
1717,-10,450866
1718,-10,451366
1719,100,451646
1720,-10,452146
